work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2022,SE,FT,Data Scientist,45000,EUR,47280,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Scientist,36000,EUR,37824,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Scientist,198800,USD,198800,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,122600,USD,122600,United States,No Remote Work,United States,M
2022,EN,FL,Machine Learning Engineer,100000,USD,100000,"Iran, Islamic Republic of",Fully Remote,"Iran, Islamic Republic of",M
2022,MI,FT,BI Data Analyst,100000,EUR,105066,France,Partially Remote,France,M
2022,SE,FT,Data Analyst,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,100000,USD,100000,United States,No Remote Work,United States,M
2022,MI,FT,Analytics Engineer,85000,GBP,104663,United Kingdom,No Remote Work,United Kingdom,M
2022,MI,FT,Analytics Engineer,60000,GBP,73880,United Kingdom,No Remote Work,United Kingdom,M
2022,SE,FT,Data Engineer,125000,USD,125000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,110000,USD,110000,United States,Fully Remote,United States,M
2022,MI,FT,Data Analyst,165000,USD,165000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,124000,USD,124000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,148000,USD,148000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,107000,USD,107000,United States,Fully Remote,United States,M
2022,MI,FT,Data Analyst,150000,USD,150000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,100000,USD,100000,United States,No Remote Work,United States,M
2022,EN,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2022,EN,FT,Data Engineer,135000,USD,135000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,120000,USD,120000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,95000,USD,95000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,153600,USD,153600,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,106800,USD,106800,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,100000,USD,100000,Canada,No Remote Work,Canada,M
2022,MI,FT,Data Analyst,65000,USD,65000,Canada,No Remote Work,Canada,M
2022,MI,FT,Data Engineer,120000,USD,120000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,95000,USD,95000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,60000,EUR,63040,Portugal,No Remote Work,Portugal,M
2022,SE,FT,Data Engineer,35000,EUR,36773,Portugal,No Remote Work,Portugal,M
2022,EX,FT,Data Engineer,310000,USD,310000,United States,Fully Remote,United States,M
2022,EX,FT,Data Engineer,239000,USD,239000,United States,Fully Remote,United States,M
2022,SE,FT,Data Science Manager,299500,USD,299500,United States,No Remote Work,United States,M
2022,SE,FT,Data Science Manager,245100,USD,245100,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,168000,USD,168000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,130000,USD,130000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,136000,USD,136000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,104000,USD,104000,United States,Fully Remote,United States,M
2022,MI,FT,Data Engineer,161000,USD,161000,United States,Fully Remote,United States,M
2022,MI,FT,Data Engineer,118000,USD,118000,United States,Fully Remote,United States,M
2022,SE,FT,Applied Scientist,205000,USD,205000,United States,Fully Remote,United States,M
2022,SE,FT,Applied Scientist,184000,USD,184000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Science Manager,247500,USD,247500,United States,No Remote Work,United States,M
2022,SE,FT,Data Science Manager,172200,USD,172200,United States,No Remote Work,United States,M
2022,SE,FT,Data Management Specialist,65000,EUR,68293,Italy,No Remote Work,Italy,L
2022,SE,FT,Data Analyst,177000,USD,177000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,131000,USD,131000,United States,No Remote Work,United States,M
2022,SE,FT,Applied Scientist,205000,USD,205000,United States,Fully Remote,United States,M
2022,SE,FT,Applied Scientist,184000,USD,184000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,146000,USD,146000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,102000,USD,102000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,169000,USD,169000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,110600,USD,110600,United States,No Remote Work,United States,M
2022,SE,FT,Applied Scientist,230000,USD,230000,United States,Fully Remote,United States,M
2022,SE,FT,Applied Scientist,196000,USD,196000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,135000,USD,135000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,100000,USD,100000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,80000,USD,80000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,65000,USD,65000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,135000,USD,135000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,100000,USD,100000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,50000,GBP,61566,United Kingdom,Fully Remote,United Kingdom,M
2022,SE,FT,Data Engineer,35000,GBP,43096,United Kingdom,Fully Remote,United Kingdom,M
2022,MI,FT,Data Engineer,175000,USD,175000,United States,Fully Remote,United States,M
2022,MI,FT,Data Engineer,135000,USD,135000,United States,Fully Remote,United States,M
2022,EN,FT,Data Scientist,80000,USD,80000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,231250,USD,231250,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,138750,USD,138750,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,193750,USD,193750,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,116250,USD,116250,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,231250,USD,231250,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,138750,USD,138750,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,231250,USD,231250,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,138750,USD,138750,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,231250,USD,231250,United States,Fully Remote,United States,M
2022,SE,FT,Analytics Engineer,138750,USD,138750,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,193750,USD,193750,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,116250,USD,116250,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,208000,USD,208000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,127000,USD,127000,United States,Fully Remote,United States,M
2022,SE,FT,Research Scientist,300000,USD,300000,United States,Fully Remote,United States,M
2022,SE,FT,Research Scientist,196000,USD,196000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,United States,No Remote Work,United States,M
2021,MI,FL,Autonomous Vehicle Technician,45555,USD,45555,American Samoa,Partially Remote,Bahamas,M
2022,SE,FT,Data Engineer,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,45000,EUR,47280,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Scientist,36000,EUR,37824,Spain,No Remote Work,Spain,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,205000,USD,205000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,185000,USD,185000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,247500,USD,247500,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,172200,USD,172200,United States,No Remote Work,United States,M
2022,EN,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2022,EN,FT,Data Engineer,135000,USD,135000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,150000,USD,150000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,100000,USD,100000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,110000,USD,110000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,95000,USD,95000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Applied Scientist,205000,USD,205000,United States,Fully Remote,United States,M
2022,SE,FT,Applied Scientist,184000,USD,184000,United States,Fully Remote,United States,M
2022,EN,FT,Data Scientist,6600000,HUF,17684,Hungary,Fully Remote,Hungary,M
2022,SE,FT,Data Science Tech Lead,375000,USD,375000,United States,Partially Remote,United States,L
2022,SE,FT,Data Engineer,191200,USD,191200,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,225000,USD,225000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,156400,USD,156400,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,169000,USD,169000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,110600,USD,110600,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,United States,No Remote Work,United States,M
2022,MI,FT,Machine Learning Engineer,85000,GBP,104663,United Kingdom,No Remote Work,United Kingdom,M
2022,MI,FT,Machine Learning Engineer,65000,GBP,80036,United Kingdom,No Remote Work,United Kingdom,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,140700,USD,140700,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,93800,USD,93800,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,350000,USD,350000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,135000,USD,135000,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,115934,USD,115934,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,81666,USD,81666,United States,Fully Remote,United States,M
2022,MI,FT,Machine Learning Engineer,100000,CHF,104697,Switzerland,Fully Remote,Switzerland,L
2022,EN,FT,Machine Learning Developer,33000,USD,33000,Italy,Fully Remote,Germany,S
2022,EN,FT,Machine Learning Scientist,33000,EUR,34672,Italy,Fully Remote,Germany,S
2022,SE,FT,Machine Learning Engineer,201000,USD,201000,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,119000,USD,119000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,175000,USD,175000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,150000,USD,150000,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,154560,USD,154560,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,123648,USD,123648,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,100000,USD,100000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,170000,USD,170000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,145000,USD,145000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,135000,USD,135000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,100000,USD,100000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,247500,USD,247500,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,172200,USD,172200,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,177500,USD,177500,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,134000,USD,134000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Architect,192564,USD,192564,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,144854,USD,144854,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,105000,USD,105000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,179305,USD,179305,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,142127,USD,142127,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,315000,USD,315000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,225000,USD,225000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,243900,USD,243900,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,156600,USD,156600,United States,Fully Remote,United States,M
2022,MI,FT,Data Analyst,206000,USD,206000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,160000,USD,160000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,109000,USD,109000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,79000,USD,79000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,160000,USD,160000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,109000,USD,109000,United States,No Remote Work,United States,M
2022,MI,FT,Data Scientist Lead,85000,EUR,89306,Austria,Partially Remote,Austria,L
2022,SE,FT,Data Engineer,182500,USD,182500,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,128500,USD,128500,United States,Fully Remote,United States,M
2022,MI,FT,Data Engineer,160000,USD,160000,United States,Fully Remote,United States,M
2022,MI,FT,Data Engineer,90000,USD,90000,United States,Fully Remote,United States,M
2022,EN,FT,Data Manager,77300,USD,77300,United States,Fully Remote,United States,M
2022,EN,FT,Data Manager,45600,USD,45600,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,127000,USD,127000,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,110000,USD,110000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,210000,USD,210000,United States,Fully Remote,United States,M
2022,SE,FT,Data Architect,136000,USD,136000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,170000,USD,170000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,140000,USD,140000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,247500,USD,247500,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,172200,USD,172200,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,184100,USD,184100,United States,No Remote Work,United States,M
2022,MI,FT,Machine Learning Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2022,MI,FT,Machine Learning Engineer,90000,USD,90000,United States,No Remote Work,United States,M
2022,MI,FT,Data Scientist,120000,USD,120000,United States,Fully Remote,United States,M
2022,MI,FT,Data Scientist,100000,USD,100000,United States,Fully Remote,United States,M
2022,MI,FT,Data Scientist,85000,USD,85000,United States,Fully Remote,United States,M
2022,MI,FT,Data Scientist,78000,USD,78000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,161000,USD,161000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,110000,USD,110000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,136000,USD,136000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,104000,USD,104000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,45000,EUR,47280,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Scientist,36000,EUR,37824,Spain,No Remote Work,Spain,M
2022,EX,FT,Head of Data,205000,USD,205000,United States,No Remote Work,United States,M
2022,EX,FT,Head of Data,160000,USD,160000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,169000,USD,169000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,110600,USD,110600,United States,No Remote Work,United States,M
2022,EN,FT,Data Engineer,50000,GBP,61566,United Kingdom,Fully Remote,United Kingdom,M
2022,EN,FT,Data Engineer,40000,GBP,49253,United Kingdom,Fully Remote,United Kingdom,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,245000,USD,245000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,180000,USD,180000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,135000,USD,135000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,100000,USD,100000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,220000,USD,220000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,150000,USD,150000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,198440,USD,198440,United States,No Remote Work,United States,L
2022,SE,FT,Data Scientist,144000,USD,144000,United States,No Remote Work,United States,L
2022,SE,FT,Data Engineer,240000,USD,240000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,170000,USD,170000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,198440,USD,198440,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,144000,USD,144000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,150000,USD,150000,United States,Fully Remote,United States,M
2022,MI,FT,Data Analyst,100000,USD,100000,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,120000,USD,120000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,95000,USD,95000,United States,No Remote Work,United States,M
2022,MI,FT,Data Scientist,47000,GBP,57872,United Kingdom,Partially Remote,United Kingdom,M
2022,EN,FT,Data Analyst,64000,USD,64000,United States,Fully Remote,United States,L
2022,EN,FT,Data Scientist,38000,EUR,39925,France,Partially Remote,France,L
2022,SE,FT,Machine Learning Engineer,187200,USD,187200,Canada,Fully Remote,Canada,M
2022,SE,FT,Machine Learning Engineer,116100,USD,116100,Canada,Fully Remote,Canada,M
2022,SE,FT,Data Analyst,150000,USD,150000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,127000,USD,127000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,275000,USD,275000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,166000,USD,166000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,159699,USD,159699,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,138938,USD,138938,United States,No Remote Work,United States,M
2022,EN,FT,BI Analyst,76000,USD,76000,United States,Partially Remote,United States,L
2022,SE,FT,Data Analyst,166700,USD,166700,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,119000,USD,119000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,100000,USD,100000,United States,No Remote Work,United States,M
2022,SE,FT,Analytics Engineer,84000,GBP,103432,United Kingdom,No Remote Work,United Kingdom,M
2022,SE,FT,Analytics Engineer,75000,GBP,92350,United Kingdom,No Remote Work,United Kingdom,M
2022,SE,FT,Data Analyst,80000,USD,80000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,52500,USD,52500,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,236000,USD,236000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,182000,USD,182000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,180000,USD,180000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,140000,USD,140000,United States,Fully Remote,United States,M
2022,SE,FT,Data Scientist,225000,USD,225000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,156400,USD,156400,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,135000,USD,135000,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,100000,USD,100000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,204500,USD,204500,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,142200,USD,142200,United States,No Remote Work,United States,M
2022,MI,FT,Research Engineer,240000,USD,240000,United States,Fully Remote,United States,M
2022,EN,PT,Data Analyst,125404,USD,125404,China,Partially Remote,United States,S
2022,SE,FT,Data Engineer,300000,USD,300000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,195000,USD,195000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,175000,USD,175000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,155000,USD,155000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,110000,USD,110000,United States,No Remote Work,United States,M
2022,SE,FT,Data Operations Analyst,123000,USD,123000,United States,No Remote Work,United States,M
2022,SE,FT,Data Operations Analyst,92250,USD,92250,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,170000,USD,170000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,150000,USD,150000,United States,No Remote Work,United States,M
2022,MI,FT,ML Engineer,180000,USD,180000,United States,Fully Remote,United States,M
2022,MI,FT,ML Engineer,100000,USD,100000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,97000,USD,97000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,90000,USD,90000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,200000,USD,200000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2022,SE,FT,Machine Learning Engineer,210000,USD,210000,United States,Fully Remote,United States,M
2022,SE,FT,Machine Learning Engineer,180000,USD,180000,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,260000,USD,260000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,180000,USD,180000,United States,No Remote Work,United States,M
2022,EX,FT,Analytics Engineer,210000,USD,210000,United States,Fully Remote,United States,M
2022,EX,FT,Analytics Engineer,157000,USD,157000,United States,Fully Remote,United States,M
2022,EN,FT,Data Scientist,180000,USD,180000,United States,Fully Remote,United States,M
2022,EN,FT,Data Scientist,100000,USD,100000,United States,Fully Remote,United States,M
2022,MI,FT,Data Analyst,80000,USD,80000,United States,No Remote Work,United States,M
2022,MI,FT,Data Analyst,52500,USD,52500,United States,No Remote Work,United States,M
2022,SE,FT,Data Architect,128000,USD,128000,United States,No Remote Work,United States,M
2022,SE,FT,Data Architect,81500,USD,81500,United States,No Remote Work,United States,M
2022,SE,FT,Data Operations Engineer,105000,USD,105000,United States,No Remote Work,United States,M
2022,SE,FT,Data Operations Engineer,70000,USD,70000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,175000,USD,175000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,122500,USD,122500,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,171000,USD,171000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,117000,USD,117000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,202800,USD,202800,United States,No Remote Work,United States,L
2022,SE,FT,Data Scientist,104300,USD,104300,United States,No Remote Work,United States,L
2022,SE,FT,Data Analyst,48000,EUR,50432,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Analyst,35000,EUR,36773,Spain,No Remote Work,Spain,M
2022,SE,FT,Data Engineer,197000,USD,197000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,99000,USD,99000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,160000,USD,160000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,110000,USD,110000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,MI,FT,Data Scientist,30000,USD,30000,Mexico,Fully Remote,Mexico,L
2022,MI,FT,Analytics Engineer,78000,USD,78000,Brazil,Fully Remote,Brazil,M
2022,MI,FT,Analytics Engineer,48000,USD,48000,Brazil,Fully Remote,Brazil,M
2022,SE,FT,Data Engineer,170000,USD,170000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,130000,USD,130000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,150000,USD,150000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,95000,USD,95000,United States,No Remote Work,United States,M
2022,MI,FT,Data Engineer,78000,USD,78000,Brazil,Fully Remote,Brazil,M
2022,MI,FT,Data Engineer,42000,USD,42000,Brazil,Fully Remote,Brazil,M
2022,SE,FT,Data Architect,345600,USD,345600,United States,No Remote Work,United States,M
2022,SE,FT,Data Architect,230400,USD,230400,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,145000,USD,145000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,115000,USD,115000,United States,No Remote Work,United States,M
2022,MI,FT,BI Analyst,78000,USD,78000,Brazil,Fully Remote,Brazil,M
2022,MI,FT,BI Analyst,48000,USD,48000,Brazil,Fully Remote,Brazil,M
2022,SE,FT,Data Analyst,175950,USD,175950,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,130050,USD,130050,United States,Fully Remote,United States,M
2022,SE,FT,Data Engineer,205600,USD,205600,United States,No Remote Work,United States,L
2022,SE,FT,Data Engineer,105700,USD,105700,United States,No Remote Work,United States,L
2022,SE,FT,Data Analyst,236600,USD,236600,United States,Fully Remote,United States,M
2022,SE,FT,Data Analyst,89200,USD,89200,United States,Fully Remote,United States,M
2022,MI,FT,Data Scientist,84000,USD,84000,Brazil,Fully Remote,Brazil,M
2022,MI,FT,Data Scientist,54000,USD,54000,Brazil,Fully Remote,Brazil,M
2022,EN,FT,Data Scientist,80000,USD,80000,United States,Fully Remote,United States,L
2022,SE,FT,Marketing Data Analyst,200000,USD,200000,United Kingdom,Fully Remote,United Kingdom,S
2022,EN,FT,Data Scientist,96000,CAD,73742,Canada,Fully Remote,Canada,L
2022,SE,FT,Data Science Lead,165000,USD,165000,United States,Partially Remote,United States,S
2022,EN,FT,Data Scientist,27000,GBP,33246,United Kingdom,Partially Remote,United Kingdom,L
2022,SE,FT,Data Engineer,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,169000,USD,169000,United States,No Remote Work,United States,M
2022,SE,FT,Data Analyst,110600,USD,110600,United States,No Remote Work,United States,M
2021,MI,FT,Data Engineer,100000,AUD,75050,Australia,Partially Remote,Australia,L
2022,SE,FT,Data Engineer,225000,USD,225000,United States,No Remote Work,United States,M
2022,SE,FT,Data Engineer,184100,USD,184100,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,225000,USD,225000,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,156400,USD,156400,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,185900,USD,185900,United States,No Remote Work,United States,M
2022,SE,FT,Data Scientist,129300,USD,129300,United States,No Remote Work,United States,M
2022,EN,FT,Machine Learning Engineer,108000,USD,108000,United States,No Remote Work,United States,S
2022,SE,FT,Data Scientist,155000,USD,155000,United States,Fully Remote,United States,M
